"diamondType","diamondShape","diamondCarat","diamondColor","diamondClarity","diamondPolish","diamondSymmetry","diamondFluorescence","diamondTable","diamondDepth","diamondX","diamondY","diamondZ","diamondCertification","diamondPrice"
"Natural","Oval","1.0","D","VS1","Excellent","Very Good","None",0.61,0.571,9.12,5.52,3.15,"GIA","7791.00"
"Natural","Oval","1.0","D","VS1","Excellent","Very Good","None",0.61,0.571,9.12,5.52,3.15,"GIA","7792.00"
"Natural","Oval","1.0","D","VS1","Excellent","Very Good","None",0.61,0.571,9.12,5.52,3.15,"GIA","7793.00"
"Natural","Oval","1.0","D","VS1","Excellent","Very Good","None",0.61,0.571,9.12,5.52,3.15,"GIA","7794.00"
"Natural","Oval","1.0","D","VS1","Excellent","Very Good","None",0.61,0.571,9.12,5.52,3.15,"GIA","7795.00"
"Natural","Pear","1","I","VS2","Excellent","Very Good","None",0.63,0.617,8.37,5.52,3.4,"GIA","3480.00"
"Natural","Round","1.0","I","SI1","Excellent","Very Good","None",0.55,0.644,6.18,6.26,4,"GIA","3143.00"
"Natural","Round","1.0","I","SI1","Excellent","Very Good","None",0.55,0.644,6.18,6.26,4,"GIA","3143.00"
"Natural","Round","1.0","I","SI1","Excellent","Very Good","None",0.55,0.644,6.18,6.26,4,"GIA","3143.00"
"Natural","Round","1.0","I","SI1","Excellent","Very Good","None",0.55,0.644,6.18,6.26,4,"GIA","3144.00"
"Natural","Round","1.0","I","SI1","Excellent","Very Good","None",0.55,0.644,6.18,6.26,4,"GIA","3145.00"
"Natural","Round","1.0","J","VS2","Very Good","Excellent","None",0.59,0.612,6.36,6.41,3.9,"GIA","3616.00"
"Natural","Round","1.0","J","VS2","Very Good","Excellent","None",0.59,0.612,6.36,6.41,3.9,"GIA","3616.00"
"Natural","Round","1.0","J","VS2","Very Good","Excellent","None",0.59,0.612,6.36,6.41,3.9,"GIA","3616.00"
"Natural","Round","1.0","J","VS2","Very Good","Excellent","None",0.59,0.612,6.36,6.41,3.9,"GIA","3616.00"
"Natural","Round","1.0","J","VS2","Very Good","Excellent","None",0.59,0.612,6.36,6.41,3.9,"GIA","3616.00"
"Natural","Round","1.0","H","SI1","Excellent","Excellent","None",0.58,0.627,6.36,6.4,4,"GIA","4121.00"
"Natural","Round","1.0","H","SI1","Excellent","Excellent","None",0.58,0.627,6.36,6.4,4,"GIA","4121.00"
"Natural","Round","1.0","H","SI1","Excellent","Excellent","None",0.58,0.627,6.36,6.4,4,"GIA","4121.00"
"Natural","Round","1.0","H","SI1","Excellent","Excellent","None",0.58,0.627,6.36,6.4,4,"GIA","4121.00"
"Natural","Round","1.0","H","SI1","Excellent","Excellent","None",0.58,0.627,6.36,6.4,4,"GIA","4122.00"
"Natural","Round","1.0","I","VS2","Excellent","Very Good","None",0.55,0.646,6.17,6.25,4.01,"GIA","3672.00"
"Natural","Round","1.0","I","VS2","Excellent","Very Good","None",0.55,0.646,6.17,6.25,4.01,"GIA","3672.00"
"Natural","Round","1.0","I","VS2","Excellent","Very Good","None",0.55,0.646,6.17,6.25,4.01,"GIA","3672.00"
"Natural","Round","1.0","I","VS2","Excellent","Very Good","None",0.55,0.646,6.17,6.25,4.01,"GIA","3672.00"
"Natural","Round","1.0","I","VS2","Excellent","Very Good","None",0.55,0.646,6.17,6.25,4.01,"GIA","3672.00"
"Natural","Oval","1","I","VS1","Excellent","Excellent","Medium",0.57,0.615,8.17,5.38,3.31,"GIA","4095.00"
"Natural","Oval","1","H","SI2","Very Good","Very Good","None",0.6,0.619,7.7,5.74,3.55,"GIA","2415.00"
"Natural","Oval","1","H","VS1","Excellent","Very Good","None",0.6,0.633,7.47,5.58,3.53,"GIA","3580.00"
"Natural","Pear","1","G","VS2","Excellent","Very Good","Medium",0.61,0.605,9.13,5.42,3.28,"GIA","4424.00"
"Natural","Pear","1","H","VS2","Excellent","Very Good","Medium",0.6,0.614,8.88,5.49,3.37,"GIA","4116.00"
"Natural","Round","1","G","SI1","Excellent","Very Good","None",0.6,0.644,6.22,6.28,4.02,"GIA","3812.00"
"Natural","Oval","1.0","H","VS2","Excellent","Very Good","None",0.61,0.638,7.63,5.5,3.51,"GIA","4477.00"
"Natural","Oval","1","F","VS1","Excellent","Very Good","None",0.63,0.575,8.66,5.58,3.21,"GIA","6022.00"
"Natural","Radiant","1.0","J","SI1","Excellent","Very Good","None",0.72,0.658,6.75,5.04,3.32,"GIA","2072.00"
"Natural","Radiant","1.0","J","SI1","Excellent","Very Good","None",0.72,0.658,6.75,5.04,3.32,"GIA","2072.00"
"Natural","Radiant","1.0","J","SI1","Excellent","Very Good","None",0.72,0.658,6.75,5.04,3.32,"GIA","2072.00"
"Natural","Radiant","1.0","J","SI1","Excellent","Very Good","None",0.72,0.658,6.75,5.04,3.32,"GIA","2073.00"
"Natural","Radiant","1.0","J","SI1","Excellent","Very Good","None",0.72,0.658,6.75,5.04,3.32,"GIA","2073.00"
"Natural","Pear","1.0","G","SI1","Very Good","Very Good","None",0.61,0.638,8.67,5.47,3.49,"GIA","4835.00"
"Natural","Pear","1.0","G","SI1","Very Good","Very Good","None",0.61,0.638,8.67,5.47,3.49,"GIA","4836.00"
"Natural","Pear","1.0","G","SI1","Very Good","Very Good","None",0.61,0.638,8.67,5.47,3.49,"GIA","4836.00"
"Natural","Pear","1.0","G","SI1","Very Good","Very Good","None",0.61,0.638,8.67,5.47,3.49,"GIA","4836.00"
"Natural","Pear","1.0","G","SI1","Very Good","Very Good","None",0.61,0.638,8.67,5.47,3.49,"GIA","4836.00"
"Natural","Round","1.0","J","VS1","Excellent","Very Good","None",0.56,0.649,6.17,6.25,4.03,"GIA","3579.00"
"Natural","Oval","1.0","D","VS2","Excellent","Very Good","None",0.58,0.689,7.3,5.38,3.71,"GIA","5324.00"
"Natural","Oval","1.0","D","VS2","Excellent","Very Good","None",0.58,0.689,7.3,5.38,3.71,"GIA","5324.00"
"Natural","Oval","1.0","D","VS2","Excellent","Very Good","None",0.58,0.689,7.3,5.38,3.71,"GIA","5324.00"
"Natural","Oval","1.0","D","VS2","Excellent","Very Good","None",0.58,0.689,7.3,5.38,3.71,"GIA","5324.00"
"Natural","Oval","1.0","D","VS2","Excellent","Very Good","None",0.58,0.689,7.3,5.38,3.71,"GIA","5325.00"
"Natural","Pear","1.0","G","VS2","Excellent","Excellent","Strong",0.58,0.64,9.33,5.35,3.42,"GIA","4268.00"
"Natural","Pear","1.0","G","VS2","Excellent","Excellent","Strong",0.58,0.64,9.33,5.35,3.42,"GIA","4270.00"
"Natural","Pear","1.0","G","VS2","Excellent","Excellent","Strong",0.58,0.64,9.33,5.35,3.42,"GIA","4271.00"
"Natural","Pear","1.0","G","VS2","Excellent","Excellent","Strong",0.58,0.64,9.33,5.35,3.42,"GIA","4271.00"
"Natural","Pear","1.0","G","VS2","Excellent","Excellent","Strong",0.58,0.64,9.33,5.35,3.42,"GIA","4272.00"
"Natural","Round","1.0","J","VS2","Excellent","Very Good","None",0.56,0.636,6.28,6.37,4.02,"GIA","3326.00"
"Natural","Round","1.0","J","VS2","Excellent","Very Good","None",0.56,0.636,6.28,6.37,4.02,"GIA","3326.00"
"Natural","Round","1.0","J","VS2","Excellent","Very Good","None",0.56,0.636,6.28,6.37,4.02,"GIA","3326.00"
"Natural","Round","1.0","J","VS2","Excellent","Very Good","None",0.56,0.636,6.28,6.37,4.02,"GIA","3326.00"
"Natural","Round","1.0","J","VS2","Excellent","Very Good","None",0.56,0.636,6.28,6.37,4.02,"GIA","3327.00"
"Natural","Round","1","M","FL/IF","Excellent","Excellent","None",0.6,0.603,6.45,6.49,3.9,"GIA","2973.00"
"Natural","Princess","1.0","G","SI1","Excellent","Very Good","None",0.76,0.767,5.36,5.34,4.1,"GIA","2612.00"
"Natural","Princess","1.0","G","SI1","Excellent","Very Good","None",0.76,0.767,5.36,5.34,4.1,"GIA","2612.00"
"Natural","Princess","1.0","G","SI1","Excellent","Very Good","None",0.76,0.767,5.36,5.34,4.1,"GIA","2612.00"
"Natural","Princess","1.0","G","SI1","Excellent","Very Good","None",0.76,0.767,5.36,5.34,4.1,"GIA","2612.00"
"Natural","Princess","1.0","G","SI1","Excellent","Very Good","None",0.76,0.767,5.36,5.34,4.1,"GIA","2613.00"
"Natural","Round","1","D","FL/IF","Excellent","Excellent","None",0.56,0.634,6.33,6.36,4.02,"GIA","17503.00"
"Natural","Round","1","D","FL/IF","Excellent","Excellent","None",0.56,0.634,6.33,6.36,4.02,"GIA","17507.00"
"Natural","Round","1","D","FL/IF","Excellent","Excellent","None",0.56,0.634,6.33,6.36,4.02,"GIA","17508.00"
"Natural","Round","1","D","FL/IF","Excellent","Excellent","None",0.56,0.634,6.33,6.36,4.02,"GIA","17509.00"
"Natural","Round","1","D","FL/IF","Excellent","Excellent","None",0.56,0.634,6.33,6.36,4.02,"GIA","17515.00"
"Natural","Oval","1.0","F","SI2","Excellent","Very Good","None",0.58,0.691,7.26,5.45,3.76,"GIA","2594.00"
"Natural","Round","1.0","I","VS2","Excellent","Excellent","None",0.6,0.604,6.41,6.45,3.89,"GIA","4920.00"
"Natural","Round","1.0","I","VS2","Excellent","Excellent","None",0.6,0.604,6.41,6.45,3.89,"GIA","4920.00"
"Natural","Round","1.0","I","VS2","Excellent","Excellent","None",0.6,0.604,6.41,6.45,3.89,"GIA","4920.00"
"Natural","Round","1.0","I","VS2","Excellent","Excellent","None",0.6,0.604,6.41,6.45,3.89,"GIA","4920.00"
"Natural","Round","1.0","I","VS2","Excellent","Excellent","None",0.6,0.604,6.41,6.45,3.89,"GIA","4920.00"
"Natural","Oval","1.0","J","VS2","Excellent","Very Good","None",0.58,0.661,7.48,5.47,3.62,"GIA","2584.00"
"Natural","Oval","1.0","J","VS2","Excellent","Very Good","None",0.58,0.661,7.48,5.47,3.62,"GIA","2584.00"
"Natural","Oval","1.0","J","VS2","Excellent","Very Good","None",0.58,0.661,7.48,5.47,3.62,"GIA","2584.00"
"Natural","Oval","1.0","J","VS2","Excellent","Very Good","None",0.58,0.661,7.48,5.47,3.62,"GIA","2584.00"
"Natural","Oval","1.0","J","VS2","Excellent","Very Good","None",0.58,0.661,7.48,5.47,3.62,"GIA","2584.00"
"Natural","Pear","1.0","D","VS2","Very Good","Very Good","Medium",0.71,0.604,8.21,5.41,3.27,"GIA","4868.00"
"Natural","Pear","1.0","D","VS2","Very Good","Very Good","Medium",0.71,0.604,8.21,5.41,3.27,"GIA","4868.00"
"Natural","Pear","1.0","D","VS2","Very Good","Very Good","Medium",0.71,0.604,8.21,5.41,3.27,"GIA","4868.00"
"Natural","Pear","1.0","D","VS2","Very Good","Very Good","Medium",0.71,0.604,8.21,5.41,3.27,"GIA","4868.00"
"Natural","Pear","1.0","D","VS2","Very Good","Very Good","Medium",0.71,0.604,8.21,5.41,3.27,"GIA","4869.00"
"Natural","Oval","1","E","VS2","Excellent","Excellent","Faint",0.57,0.611,8.54,5.39,3.29,"GIA","5798.00"
"Natural","Round","1","L","VVS1","Excellent","Excellent","Faint",0.62,0.598,6.48,6.52,3.89,"GIA","3137.00"
"Natural","Round","1","J","VS2","Excellent","Excellent","None",0.6,0.596,6.49,6.53,3.88,"GIA","3633.00"
"Natural","Pear","1","L","VS2","Excellent","Very Good","Medium",0.59,0.655,8.3,5.49,3.59,"GIA","1699.00"
"Natural","Round","1","D","FL/IF","Excellent","Excellent","None",0.6,0.596,6.47,6.51,3.87,"GIA","17952.00"
"Natural","Pear","1.0","G","VS2","Excellent","Very Good","None",0.58,0.676,8.28,5.42,3.67,"GIA","6153.00"
"Natural","Pear","1.0","G","VS2","Excellent","Very Good","None",0.58,0.676,8.28,5.42,3.67,"GIA","6153.00"
"Natural","Pear","1.0","G","VS2","Excellent","Very Good","None",0.58,0.676,8.28,5.42,3.67,"GIA","6153.00"
"Natural","Pear","1.0","G","VS2","Excellent","Very Good","None",0.58,0.676,8.28,5.42,3.67,"GIA","6155.00"
"Natural","Pear","1.0","G","VS2","Excellent","Very Good","None",0.58,0.676,8.28,5.42,3.67,"GIA","6155.00"
"Natural","Pear","1.0","D","VS1","Very Good","Very Good","None",0.64,0.67,8.21,5.49,3.68,"GIA","7607.00"
"Natural","Round","1.0","I","VS2","Excellent","Very Good","None",0.56,0.65,6.15,6.24,4.03,"GIA","3750.00"
"Natural","Round","1.0","I","VS2","Excellent","Very Good","None",0.56,0.65,6.15,6.24,4.03,"GIA","3750.00"
"Natural","Round","1.0","I","VS2","Excellent","Very Good","None",0.56,0.65,6.15,6.24,4.03,"GIA","3751.00"
"Natural","Round","1.0","I","VS2","Excellent","Very Good","None",0.56,0.65,6.15,6.24,4.03,"GIA","3751.00"
"Natural","Round","1.0","I","VS1","Excellent","Very Good","None",0.57,0.645,6.19,6.27,4.02,"GIA","4169.00"
"Natural","Round","1.0","I","VS1","Excellent","Very Good","None",0.57,0.645,6.19,6.27,4.02,"GIA","4169.00"
"Natural","Round","1.0","I","VS1","Excellent","Very Good","None",0.57,0.645,6.19,6.27,4.02,"GIA","4169.00"
"Natural","Round","1.0","I","VS1","Excellent","Very Good","None",0.57,0.645,6.19,6.27,4.02,"GIA","4170.00"
"Natural","Round","1.0","I","VS1","Excellent","Very Good","None",0.57,0.645,6.19,6.27,4.02,"GIA","4171.00"
"Natural","Round","1","L","VS2","Excellent","Excellent","Faint",0.56,0.636,6.3,6.34,4.02,"GIA","2365.00"
"Natural","Round","1","D","VVS1","Excellent","Very Good","None",0.62,0.628,6.31,6.38,3.98,"GIA","9320.00"
"Natural","Round","1","J","VS2","Excellent","Excellent","None",0.6,0.612,6.36,6.4,3.9,"GIA","3727.00"
"Natural","Oval","1","F","VS2","Excellent","Very Good","Faint",0.61,0.609,8.05,5.6,3.41,"GIA","5199.00"
"Natural","Round","1.0","J","SI1","Excellent","Very Good","None",0.57,0.646,6.2,6.26,4.02,"GIA","2869.00"
"Natural","Round","1.0","J","VS2","Excellent","Excellent","None",0.61,0.614,6.4,6.44,3.94,"GIA","3883.00"
"Natural","Round","1.0","J","VS2","Excellent","Excellent","None",0.61,0.614,6.4,6.44,3.94,"GIA","3883.00"
"Natural","Round","1.0","J","VS2","Excellent","Excellent","None",0.61,0.614,6.4,6.44,3.94,"GIA","3883.00"
"Natural","Round","1.0","J","VS2","Excellent","Excellent","None",0.61,0.614,6.4,6.44,3.94,"GIA","3884.00"
"Natural","Round","1.0","J","VS2","Excellent","Excellent","None",0.61,0.614,6.4,6.44,3.94,"GIA","3884.00"
"Natural","Pear","1","K","VS1","Excellent","Very Good","None",0.57,0.562,9.07,5.77,3.24,"GIA","2581.00"
"Natural","Oval","1","J","SI2","Excellent","Excellent","None",0.61,0.621,7.86,5.51,3.42,"GIA","1769.00"
"Natural","Pear","1","I","SI2","Excellent","Very Good","None",0.63,0.637,8.46,5.56,3.54,"GIA","2345.00"
"Natural","Marquise","1","H","VS2","Excellent","Very Good","Faint",0.59,0.584,10.22,5.21,3.04,"GIA","4475.00"
"Natural","Oval","1","E","VS1","Excellent","Very Good","Faint",0.61,0.591,8.59,5.45,3.22,"GIA","6326.00"
"Natural","Pear","1","K","VS2","Excellent","Very Good","Medium",0.63,0.655,8.41,5.55,3.64,"GIA","2070.00"
"Natural","Pear","1","K","VS1","Excellent","Excellent","Strong",0.62,0.637,8.44,5.46,3.48,"GIA","2241.00"
"Natural","Pear","1","I","SI2","Excellent","Very Good","None",0.63,0.65,8.38,5.52,3.59,"GIA","2338.00"
"Natural","Oval","1.0","K","SI2","Excellent","Very Good","Faint",0.63,0.585,8.3,5.58,3.27,"GIA","1491.00"
"Natural","Oval","1.0","D","SI2","Excellent","Very Good","Medium",0.61,0.641,7.71,5.63,3.61,"GIA","3240.00"
"Natural","Round","1.0","I","SI2","Excellent","Excellent","None",0.58,0.629,6.34,6.39,4,"GIA","2718.00"
"Natural","Round","1.0","I","SI2","Excellent","Excellent","None",0.58,0.629,6.34,6.39,4,"GIA","2718.00"
"Natural","Round","1.0","I","SI2","Excellent","Excellent","None",0.58,0.629,6.34,6.39,4,"GIA","2718.00"
"Natural","Round","1.0","I","SI2","Excellent","Excellent","None",0.58,0.629,6.34,6.39,4,"GIA","2718.00"
"Natural","Round","1.0","I","SI2","Excellent","Excellent","None",0.58,0.629,6.34,6.39,4,"GIA","2718.00"
"Natural","Round","1.0","I","VS1","Excellent","Very Good","Faint",0.58,0.623,6.32,6.37,3.95,"GIA","4128.00"
"Natural","Round","1.0","I","VS1","Excellent","Very Good","Faint",0.58,0.623,6.32,6.37,3.95,"GIA","4128.00"
"Natural","Round","1.0","I","VS1","Excellent","Very Good","Faint",0.58,0.623,6.32,6.37,3.95,"GIA","4128.00"
"Natural","Round","1.0","I","VS1","Excellent","Very Good","Faint",0.58,0.623,6.32,6.37,3.95,"GIA","4129.00"
"Natural","Round","1.0","I","VS1","Excellent","Very Good","Faint",0.58,0.623,6.32,6.37,3.95,"GIA","4129.00"
"Natural","Oval","1","E","VVS1","Excellent","Very Good","None",0.6,0.63,8.53,5.33,3.36,"GIA","7438.00"
"Natural","Oval","1","E","VVS1","Excellent","Very Good","None",0.6,0.63,8.53,5.33,3.36,"GIA","7438.00"
"Natural","Oval","1","E","VVS1","Excellent","Very Good","None",0.6,0.63,8.53,5.33,3.36,"GIA","7438.00"
"Natural","Oval","1","E","VVS1","Excellent","Very Good","None",0.6,0.63,8.53,5.33,3.36,"GIA","7440.00"
"Natural","Oval","1","E","VVS1","Excellent","Very Good","None",0.6,0.63,8.53,5.33,3.36,"GIA","7440.00"
"Natural","Round","1.0","I","SI1","Excellent","Very Good","None",0.56,0.64,6.18,6.25,3.98,"GIA","3015.00"
"Natural","Round","1.0","I","SI1","Excellent","Very Good","None",0.56,0.64,6.18,6.25,3.98,"GIA","3015.00"
"Natural","Round","1.0","I","SI1","Excellent","Very Good","None",0.56,0.64,6.18,6.25,3.98,"GIA","3015.00"
"Natural","Round","1.0","I","SI1","Excellent","Very Good","None",0.56,0.64,6.18,6.25,3.98,"GIA","3016.00"
"Natural","Round","1.0","I","SI1","Excellent","Very Good","None",0.56,0.64,6.18,6.25,3.98,"GIA","3017.00"
"Natural","Marquise","1","D","SI2","Excellent","Excellent","None",0.63,0.631,9.7,5.23,3.3,"GIA","3312.00"
"Natural","Marquise","1","D","SI2","Excellent","Excellent","None",0.63,0.631,9.7,5.23,3.3,"GIA","3312.00"
"Natural","Marquise","1","D","SI2","Excellent","Excellent","None",0.63,0.631,9.7,5.23,3.3,"GIA","3312.00"
"Natural","Marquise","1","D","SI2","Excellent","Excellent","None",0.63,0.631,9.7,5.23,3.3,"GIA","3312.00"
"Natural","Marquise","1","D","SI2","Excellent","Excellent","None",0.63,0.631,9.7,5.23,3.3,"GIA","3312.00"
"Natural","Round","1.0","J","VS2","Very Good","Very Good","Faint",0.57,0.625,6.32,6.38,3.97,"GIA","3340.00"
"Natural","Round","1.0","J","VS1","Very Good","Very Good","None",0.56,0.625,6.34,6.4,3.98,"GIA","3815.00"
"Natural","Round","1.0","J","VS1","Very Good","Very Good","None",0.56,0.625,6.34,6.4,3.98,"GIA","3815.00"
"Natural","Round","1.0","J","VS1","Very Good","Very Good","None",0.56,0.625,6.34,6.4,3.98,"GIA","3817.00"
"Natural","Round","1.0","J","VS1","Very Good","Very Good","None",0.56,0.625,6.34,6.4,3.98,"GIA","3817.00"
"Natural","Round","1.0","J","VS1","Very Good","Very Good","None",0.56,0.625,6.34,6.4,3.98,"GIA","3817.00"
"Natural","Round","1.0","F","VS1","Excellent","Very Good","None",0.57,0.628,6.29,6.37,3.97,"GIA","7565.00"
"Natural","Round","1.0","F","VS1","Excellent","Very Good","None",0.57,0.628,6.29,6.37,3.97,"GIA","7566.00"
"Natural","Round","1.0","F","VS1","Excellent","Very Good","None",0.57,0.628,6.29,6.37,3.97,"GIA","7566.00"
"Natural","Round","1.0","F","VS1","Excellent","Very Good","None",0.57,0.628,6.29,6.37,3.97,"GIA","7567.00"
"Natural","Round","1.0","F","VS1","Excellent","Very Good","None",0.57,0.628,6.29,6.37,3.97,"GIA","7568.00"
"Natural","Round","1.0","J","VS1","Excellent","Excellent","None",0.58,0.626,6.34,6.38,3.98,"GIA","4412.00"
"Natural","Round","1.0","J","VS1","Excellent","Excellent","None",0.58,0.626,6.34,6.38,3.98,"GIA","4412.00"
"Natural","Round","1.0","J","VS1","Excellent","Excellent","None",0.58,0.626,6.34,6.38,3.98,"GIA","4412.00"
"Natural","Round","1.0","J","VS1","Excellent","Excellent","None",0.58,0.626,6.34,6.38,3.98,"GIA","4413.00"
"Natural","Round","1.0","J","VS1","Excellent","Excellent","None",0.58,0.626,6.34,6.38,3.98,"GIA","4414.00"
"Natural","Pear","1","L","VS2","Excellent","Very Good","Faint",0.63,0.655,9.15,5.24,3.44,"GIA","1609.00"
"Natural","Oval","1.0","H","VS2","Excellent","Very Good","Medium",0.61,0.647,7.47,5.53,3.58,"GIA","3695.00"
"Natural","Oval","1.0","H","VS2","Excellent","Very Good","Medium",0.61,0.647,7.47,5.53,3.58,"GIA","3695.00"
"Natural","Oval","1.0","H","VS2","Excellent","Very Good","Medium",0.61,0.647,7.47,5.53,3.58,"GIA","3695.00"
"Natural","Oval","1.0","H","VS2","Excellent","Very Good","Medium",0.61,0.647,7.47,5.53,3.58,"GIA","3696.00"
"Natural","Oval","1.0","H","VS2","Excellent","Very Good","Medium",0.61,0.647,7.47,5.53,3.58,"GIA","3696.00"
"Natural","Round","1","H","SI2","Excellent","Excellent","None",0.58,0.618,6.39,6.42,3.96,"GIA","3130.00"
"Natural","Round","1","F","SI2","Excellent","Excellent","None",0.6,0.611,6.43,NA,NA,"GIA","3772.00"
"Natural","Round","1","F","SI2","Excellent","Excellent","None",0.6,0.611,6.43,NA,NA,"GIA","3773.00"
"Natural","Round","1","F","SI2","Excellent","Excellent","None",0.6,0.611,6.43,NA,NA,"GIA","3774.00"
"Natural","Round","1","F","SI2","Excellent","Excellent","None",0.6,0.611,6.43,NA,NA,"GIA","3774.00"
"Natural","Round","1","F","SI2","Excellent","Excellent","None",0.6,0.611,6.43,NA,NA,"GIA","3774.00"
"Natural","Round","1","I","SI2","Excellent","Excellent","None",0.57,0.625,6.35,6.4,3.98,"GIA","3306.00"
"Natural","Round","1.0","I","VS1","Excellent","Very Good","Medium",0.58,0.628,6.29,6.37,3.98,"GIA","3980.00"
"Natural","Round","1.0","I","VS1","Excellent","Very Good","Medium",0.58,0.628,6.29,6.37,3.98,"GIA","3981.00"
"Natural","Round","1.0","I","VS1","Excellent","Very Good","Medium",0.58,0.628,6.29,6.37,3.98,"GIA","3982.00"
"Natural","Round","1.0","I","VS1","Excellent","Very Good","Medium",0.58,0.628,6.29,6.37,3.98,"GIA","3983.00"
"Natural","Round","1.0","I","VS1","Excellent","Very Good","Medium",0.58,0.628,6.29,6.37,3.98,"GIA","3983.00"
"Natural","Round","1.0","I","SI1","Excellent","Very Good","None",0.55,0.652,6.14,6.22,4.03,"GIA","3315.00"
"Natural","Round","1.0","F","SI1","Very Good","Excellent","Faint",0.57,0.63,6.33,6.38,4,"GIA","5318.00"
"Natural","Round","1.0","F","SI1","Very Good","Excellent","Faint",0.57,0.63,6.33,6.38,4,"GIA","5318.00"
"Natural","Round","1.0","F","SI1","Very Good","Excellent","Faint",0.57,0.63,6.33,6.38,4,"GIA","5318.00"
"Natural","Round","1.0","F","SI1","Very Good","Excellent","Faint",0.57,0.63,6.33,6.38,4,"GIA","5318.00"
"Natural","Round","1.0","F","SI1","Very Good","Excellent","Faint",0.57,0.63,6.33,6.38,4,"GIA","5319.00"
"Natural","Round","1","L","FL/IF","Excellent","Excellent","None",0.57,0.614,6.43,6.45,3.96,"GIA","3728.00"
"Natural","Oval","1.0","J","SI1","Excellent","Very Good","Faint",0.57,0.654,7.59,5.53,3.62,"GIA","2628.00"
"Natural","Oval","1.0","J","SI1","Excellent","Very Good","Faint",0.57,0.654,7.59,5.53,3.62,"GIA","2628.00"
"Natural","Oval","1.0","J","SI1","Excellent","Very Good","Faint",0.57,0.654,7.59,5.53,3.62,"GIA","2629.00"
"Natural","Oval","1.0","J","SI1","Excellent","Very Good","Faint",0.57,0.654,7.59,5.53,3.62,"GIA","2630.00"
"Natural","Oval","1.0","J","SI1","Excellent","Very Good","Faint",0.57,0.654,7.59,5.53,3.62,"GIA","2630.00"
